accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
RS_GCF_022835335.1	0	91.8	1.43	Specific	93.65	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4350792	90.52688918633638	26	2161286	44.9698579527544	4806077	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	2759194	2759194	331119	5	2871	NZ_BQOC01000004.1	2759194	4	106	NZ_BQOC01000001.1	2871	5297	0	99.965	AGZM01000022.1199.4077	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis CL03T12C09	184849	184849	t	f	f	2759194	2759194	Contig	ASM2283533v1	na	PRJNA224116	SAMD00389893	26	2759194	Japan	2022-02-03	GCA_022835335.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	15	none	none	none	none	none	2022/02/03	0	823	6	CE91-St4	Laboratory for Microbiome Sciences, Center for Integrative Medical Sciences, RIKEN	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4806077	11	71	na	4806077	0	BQOC00000000.1	3985	26	2759194	5	none	none	none	none	none	none	1522	NZ_BQOC01000001.1	1522	2806	0	99.934	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	18	71	0	GCF_022835335.1	GCF_022835335.1
RS_GCF_022835355.1	0	91.85	1.46	Specific	93.65	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4347736	90.51419054310772	29	2159815	44.96453014807297	4803375	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	2759118	2759118	2759118	5	2871	NZ_BQOD01000001.1	2759118	4	106	NZ_BQOD01000001.1	2871	5302	0	100	AGZM01000022.1199.4077	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis CL03T12C09	165633	165633	t	f	f	2759118	2759118	Contig	ASM2283535v1	na	PRJNA224116	SAMD00389894	29	2759118	Japan	2022-02-03	GCA_022835355.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	15	none	none	none	none	none	2022/02/03	0	823	6	CE91-St5	Laboratory for Microbiome Sciences, Center for Integrative Medical Sciences, RIKEN	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	4803375	11	71	na	4803375	0	BQOD00000000.1	3989	29	2759118	5	none	none	none	none	none	none	1522	NZ_BQOD01000001.1	1522	2806	0	99.934	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	18	71	0	GCF_022835355.1	GCF_022835355.1
RS_GCF_003469235.1	0	100.0	1.58	Specific	99.42	1.47	427	o__Bacteroidales (UID2621)	260	0.0	4744926	90.4306490925443	166	2364203	45.068003188039626	5247033	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	16	11	252861	421860	105438	2	2871	NZ_QSIV01000019.1	105438	2	106	NZ_QSIV01000019.1	2871	5302	0	100	ADCJ01000062.2268.5145	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Bacteroides sp. 3_1_19	31601	53000	t	f	f	121708	159288	Scaffold	ASM346923v1	na	PRJNA224116	SAMN09736442	166	121708	China: Shenzhen	2018-09-06	GCA_003469235.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	5	99	11	159288	87003	36545	2018/09/06	67	823	1	AM32-23	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	1176	5247033	11	70	na	5245857	0	QSIV00000000.1	4560	99	105438	1	none	none	none	none	none	none	1522	NZ_QSIV01000019.1	1522	2795	0	99.803	CP022754.3060410.3061949	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	1176	19	68	0	GCF_003469235.1	GCF_003469235.1
RS_GCF_003468915.1	0	100.0	1.86	Specific	99.42	1.28	427	o__Bacteroidales (UID2621)	260	0.0	4516777	90.7065843539583	74	2242998	45.04629851845143	4979547	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	6	5	856529	856529	377934	1	2871	NZ_QSJN01000004.1	377934	1	106	NZ_QSJN01000004.1	2871	5302	0	100	ADCJ01000062.2268.5145	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Bacteroides sp. 3_1_19	67288	97638	t	f	f	280309	335902	Scaffold	ASM346891v1	na	PRJNA224116	SAMN09736416	74	280309	China: Shenzhen	2018-09-06	GCA_003468915.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	3	51	5	335902	197083	78403	2018/09/06	23	823	1	AM30-4	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	230	4979547	11	73	na	4979317	0	QSJN00000000.1	4282	51	377934	1	none	none	none	none	none	none	1522	NZ_QSJN01000004.1	1522	2795	0	99.803	CP022754.4692906.4694445	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	230	19	73	0	GCF_003468915.1	GCF_003468915.1
RS_GCF_003469775.1	0	99.99	0.53	Specific	99.04	0.0	427	o__Bacteroidales (UID2621)	260	0.0	4500022	90.84011148651445	491	2254682	45.55219573357157	4953783	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	63	50	91887	138416	53150	1	2870	NZ_QSLL01000013.1	53150	1	106	NZ_QSLL01000013.1	2870	5245	0	99.652	CDYS01016398.2301.5177	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;gut metagenome	10080	15776	t	f	f	25167	31685	Scaffold	ASM346977v1	na	PRJNA224116	SAMN09736314	491	25167	China: Shenzhen	2018-09-06	GCA_003469775.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	3	314	50	31685	18630	8699	2018/09/06	177	823	1	AM25-3	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	4116	4953783	11	65	na	4949667	0	QSLL00000000.1	4271	314	53150	1	none	none	none	none	none	none	1522	NZ_QSLL01000013.1	1522	2784	0	99.671	CP022754.4692906.4694445	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	4116	19	65	0	GCF_003469775.1	GCF_003469775.1
RS_GCF_003439415.1	0	100.0	1.02	Specific	99.42	0.58	427	o__Bacteroidales (UID2621)	260	0.0	4800941	90.6849832057885	81	2387474	45.09928373057026	5294086	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	9	8	432710	498905	221854	2	2871	NZ_QSVO01000009.1	221854	2	106	NZ_QSVO01000009.1	2871	5258	0	99.721	AGZM01000022.1199.4077	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis CL03T12C09	65355	86788	t	f	f	213865	230141	Scaffold	ASM343941v1	na	PRJNA224116	SAMN09736748	81	213865	China: Shenzhen	2018-08-31	GCA_003439415.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	5	61	8	230141	142432	86427	2018/08/31	20	823	1	OM02-13	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	268	5294086	11	72	na	5293818	0	QSVO00000000.1	4504	61	221854	1	none	none	none	none	none	none	1522	NZ_QSVO01000009.1	1522	2806	0	99.934	CP022754.3060410.3061949	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	268	19	71	0	GCF_003439415.1	GCF_003439415.1
RS_GCF_003471825.1	0	100.0	1.76	Specific	99.42	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4904897	90.77438935128352	122	2433112	45.03622074469414	5403393	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	10	8	677868	817175	5114	1	3108	NZ_QRKE01000049.1	218495	1	104	NZ_QRKE01000008.1	1635	3014	0	99.939	CP022754.4150823.4153700	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	44283	73018	t	f	f	146155	218495	Scaffold	ASM347182v1	na	PRJNA224116	SAMN09734835	122	146155	China: Shenzhen	2018-09-06	GCA_003471825.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	5	74	8	218495	132647	65549	2018/09/06	48	823	2	AM16-4	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	826	5403393	11	74	na	5402567	0	QRKE00000000.1	4657	74	5114	1	none	none	none	none	none	none	1429	NZ_QRKE01000049.1	1429	2634	0	99.93	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	826	19	75	0	GCF_003471825.1	GCF_003471825.1
RS_GCF_003459965.1	0	99.99	0.83	Specific	99.42	0.19	427	o__Bacteroidales (UID2621)	260	0.0	4686767	90.98059320665172	59	2314450	44.93021155607875	5151392	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	8	8	487486	487486	295844	1	2869	NZ_QRXK01000005.1	295844	1	106	NZ_QRXK01000005.1	2799	5046	0	99.178	CDRG01001560.418.3216	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis	87308	114475	t	f	f	228194	258354	Scaffold	ASM345996v1	na	PRJNA224116	SAMN09734349	59	228194	China: Shenzhen	2018-09-05	GCA_003459965.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	3	45	8	258354	172226	91367	2018/09/05	14	823	1	AF18-10	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	181	5151392	11	70	na	5151211	0	QRXK00000000.1	4334	45	295844	1	none	none	none	none	none	none	1429	NZ_QRXK01000005.1	1429	2590	0	99.37	CP022754.710842.712381	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	181	19	69	0	GCF_003459965.1	GCF_003459965.1
RS_GCF_018288975.1	0	99.99	0.88	Specific	99.42	0.0	427	o__Bacteroidales (UID2621)	260	0.0	4799519	90.06944862777641	2	2404437	45.12250391137629	5328687	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	5225576	5225576	5225576	7	2871	NZ_CP072210.1-#4	5225576	7	106	NZ_CP072210.1	2871	5302	0	100	CDZT01017363.2085.4962	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;gut metagenome	2664343	2664343	t	f	f	5225576	5225576	Complete Genome	ASM1828897v1	na	PRJNA224116	SAMN16451200	none	none	USA: Boston	2021-05-06	GCA_018288975.1	none	full	na	feces	42.3361 N 71.1075 W	2	0	Parabacteroides distasonis	none	na	21	2	1	5225576	5225576	5225576	2021/05/06	0	823	7	CL11T00C22	Brigham & Women's Hospital	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5328687	11	80	na	5328687	0	na	4506	2	5225576	7	none	none	none	none	none	none	1522	NZ_CP072210.1	1522	2767	0	99.474	CP022754.4526807.4528346	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	80	0	GCF_018288975.1	GCF_018288975.1
RS_GCF_012843465.1	0	100.0	1.41	Specific	99.42	0.96	427	o__Bacteroidales (UID2621)	260	0.0	4616531	90.43175215460798	35	2298399	45.02260435820723	5104989	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	5	5	863882	863882	3006	1	2871	NZ_JABAFE010000026.1	284935	1	106	NZ_JABAFE010000006.1	2871	5258	0	99.721	CP022754.876225.879103	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	145856	145856	f	f	t	385130	385130	Contig	ASM1284346v1	na	PRJNA224116	SAMN14558276	35	385130	Germany	2020-04-25	GCA_012843465.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	4	none	none	none	none	none	2020/04/25	0	823	2	WCA3-693-APC-2H	UniKlinik RWTH Aachen	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5104989	11	72	na	5104989	0	JABAFE000000000.1	4425	35	882	2	none	none	none	none	none	none	475	NZ_JABAFE010000031.1	475	861	0	99.368	CP022754.4692906.4694445	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	73	0	GCF_012843465.1	GCF_012843465.1
RS_GCF_019733675.1	2	100.0	1.49	Specific	99.42	1.54	427	o__Bacteroidales (UID2621)	260	0.0	4796367	90.73923358078504	33	2389549	45.20955936955763	5285880	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	5	4	838279	1168425	1168425	1	2457	NZ_JAASIM010000001.1	1168425	1	106	NZ_JAASIM010000001.1	1710	3158	0	100	CDZK01013788.1955.4831	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;gut metagenome	160166	182271	t	f	f	320717	329037	Scaffold	ASM1973367v1	na	PRJNA224116	SAMN14389556	33	320717	China	2021-08-23	GCA_019733675.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	4	29	4	329037	192185	120677	2021/08/23	4	823	2	K33	Heilongjiang bayi agricultural university	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	383	5285880	11	67	na	5285497	0	JAASIM000000000.1	4594	29	1168425	1	none	none	none	none	none	none	1326	NZ_JAASIM010000001.1	686	1267	0	100	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	383	19	66	0	GCF_019733675.1	GCF_019733675.1
RS_GCF_003468605.1	0	99.98	0.26	Specific	99.23	0.38	427	o__Bacteroidales (UID2621)	260	0.0	4494251	90.98817887835698	93	2229672	45.14741686388663	4939379	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	6	5	810586	810586	35450	1	2871	NZ_QSIP01000024.1	35450	1	106	NZ_QSIP01000024.1	2871	5264	0	99.756	CDZC01009027.2130.5007	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;gut metagenome	53103	82322	t	f	f	215718	256390	Scaffold	ASM346860v1	na	PRJNA224116	SAMN09736448	93	215718	China: Shenzhen	2018-09-06	GCA_003468605.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	none	na	3	60	5	256390	145830	81366	2018/09/06	33	823	1	AM33-1	BGI	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	731	4939379	11	69	na	4938648	0	QSIP00000000.1	4192	60	35450	1	none	none	none	none	none	none	1522	NZ_QSIP01000024.1	1522	2756	0	99.343	CP022754.1214557.1216096	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	731	19	69	0	GCF_003468605.1	GCF_003468605.1
RS_GCF_001405935.1	0	99.99	1.5	Specific	99.42	1.09	427	o__Bacteroidales (UID2621)	260	0.0	4634897	90.89106204300978	45	2294073	45.02869752061508	5099398	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	7	4	497281	1273521	760	2	758	NZ_CYXP01000021.1	1273521	3	106	NZ_CYXP01000001.1	758	1395	0	99.868	MA143376.394641.397517	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis	113215	221712	f	f	t	277147	370328	Scaffold	13414_6#56	na	PRJNA224116	SAMEA3545280	45	277147	United Kingdom	2015-10-02	GCA_001405935.1	none	full	na	feces	none	0	0	Parabacteroides distasonis	4270	na	12	23	4	370328	320607	159373	2015/10/02	22	823	5	2789STDY5608872	SC	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	4707	5099398	11	69	na	5094691	0	CYXP00000000.1	4297	23	543	2	529	966	0	99.622	4383353	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides;s__distasonis	530	NZ_CYXP01000023.1	530	979	0	100	AY850421.1.1234	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;uncultured bacterium	4707	19	67	0	GCF_001405935.1	GCF_001405935.1
RS_GCF_029369685.1	0	100.0	1.46	Specific	99.42	0.19	427	o__Bacteroidales (UID2621)	260	0.0	4958360	90.2573056600765	2	2478992	45.12523065547567	5493583	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	1	1	5393960	5393960	5393960	7	2869	NZ_CP120353.1-#5	5393960	7	106	NZ_CP120353.1	2869	5125	0	98.919	JNHU01000006.316946.319818	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis str. 3776 D15 iv	2746791	2746791	t	f	f	5393960	5393960	Complete Genome	ASM2936968v1	na	PRJNA224116	SAMN33716996	none	none	China	2023-03-23	GCA_029369685.1	none	full	human Intestinal	feces	none	2	0	Parabacteroides distasonis	none	na	21	2	1	5393960	5393960	5393960	2023/03/23	0	823	7	F1-28;human Intestinal	Ocean University of China	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5493583	11	82	na	5493583	0	na	4605	2	5393960	7	none	none	none	none	none	none	1522	NZ_CP120353.1	1522	2778	0	99.606	CP022754.710842.712381	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	82	0	GCF_029369685.1	GCF_029369685.1
RS_GCF_020687325.1	0	99.99	1.01	Specific	99.04	0.13	427	o__Bacteroidales (UID2621)	260	0.0	4702295	91.1780406172494	86	2321217	45.00866447286906	5157267	RS_GCF_000012845.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	not type material	none	f	16	16	214119	214119	1098	1	1093	NZ_JAJEQK010000084.1	none	0	none	none	1093	2002	0	99.726	AGZN01000024.145922.148797	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis CL09T03C24	59968	59968	f	f	t	116126	116126	Contig	ASM2068732v1	na	PRJNA224116	SAMN22081885	86	116126	Germany: Aachen	2021-10-31	GCA_020687325.1	none	full	na	Feces	50.776920 N 6.043417 E	0	0	Parabacteroides distasonis	none	na	2	none	none	none	none	none	2021/10/31	0	823	1	CLA-AA-H234	RWTH Aachen University Hospital	823	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	0	5157267	11	65	na	5157267	0	JAJEQK000000000.1	4330	86	1061	1	none	none	none	none	none	none	1052	NZ_JAJEQK010000085.1	1052	1916	0	99.525	CP022754.4692906.4694445	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides sp. CT06	0	19	66	0	GCF_020687325.1	GCF_020687325.1
