module_id	genome	completion
module_41	GCF_001405935.1_13414_6_56_genomic	1.0
module_41	EHA03351_bin.43	1.0
module_41	EHA03288_bin.14	1.0
module_136	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_136	GCA_003464145.1_ASM346414v1_genomic	1.0
module_136	GCF_003471825.1_ASM347182v1_genomic	1.0
module_136	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_136	EHA00539_bin.6	1.0
module_136	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_136	EHA01439_bin.44	0.67
module_136	GCF_001405775.1_13414_6_6_genomic	1.0
module_136	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_136	GCF_003468605.1_ASM346860v1_genomic	1.0
module_136	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_136	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_136	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_136	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_136	GCA_008680675.1_ASM868067v1_genomic	1.0
module_136	EHA00726_bin.13	1.0
module_136	GCA_030844325.1_ASM3084432v1_genomic	1.0
module_136	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_136	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_136	EHA05111_bin.128	1.0
module_136	EHA01634_bin.14	1.0
module_136	EHA03161_bin.52	1.0
module_136	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_136	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_136	EHA01845_bin.103	1.0
module_136	GCF_003475725.1_ASM347572v1_genomic	1.0
module_136	GCF_003468915.1_ASM346891v1_genomic	1.0
module_136	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_136	EHA01281_bin.18	1.0
module_136	GCF_003464475.1_ASM346447v1_genomic	1.0
module_136	EHA03349_bin.40	1.0
module_136	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_136	GCF_003439415.1_ASM343941v1_genomic	1.0
module_136	GCF_003467575.1_ASM346757v1_genomic	1.0
module_136	GCF_003469715.1_ASM346971v1_genomic	1.0
module_136	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_136	GCF_003472045.1_ASM347204v1_genomic	1.0
module_136	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_136	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_136	GCF_003459965.1_ASM345996v1_genomic	1.0
module_136	EHA04575_bin.10	1.0
module_136	GCF_003437495.1_ASM343749v1_genomic	1.0
module_136	GCF_003469235.1_ASM346923v1_genomic	1.0
module_136	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_136	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_136	EHA03351_bin.43	1.0
module_136	EHA03288_bin.14	1.0
module_173	GCF_003468605.1_ASM346860v1_genomic	1.0
module_173	EHA00726_bin.13	1.0
module_173	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_173	GCF_003439415.1_ASM343941v1_genomic	1.0
module_173	GCF_003469715.1_ASM346971v1_genomic	1.0
module_173	GCF_003471825.1_ASM347182v1_genomic	1.0
module_173	GCF_003437495.1_ASM343749v1_genomic	1.0
module_290	GCA_009774835.1_ASM977483v1_genomic	1.0
module_290	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_290	EHA03351_bin.43	1.0
module_290	EHA03288_bin.14	1.0
module_290	GCF_003464475.1_ASM346447v1_genomic	1.0
module_323	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_323	GCF_003439415.1_ASM343941v1_genomic	1.0
module_323	GCF_003459965.1_ASM345996v1_genomic	1.0
module_323	EHA04575_bin.10	1.0
module_323	EHA03390_bin.20	1.0
module_323	GCF_003469715.1_ASM346971v1_genomic	1.0
module_323	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_549	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_549	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_549	GCF_001405775.1_13414_6_6_genomic	1.0
module_592	GCF_001405935.1_13414_6_56_genomic	1.0
module_592	GCF_001406015.1_14207_7_71_genomic	1.0
module_125	EHA01634_bin.14	0.75
module_125	EHA03161_bin.52	1.0
module_125	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_125	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_125	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_125	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_125	GCF_003469775.1_ASM346977v1_genomic	1.0
module_125	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_125	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_125	EHA03349_bin.40	0.25
module_125	EHA00539_bin.6	1.0
module_125	GCA_030844325.1_ASM3084432v1_genomic	1.0
module_125	EHA01439_bin.44	0.25
module_125	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_295	GCA_008679655.1_ASM867965v1_genomic	1.0
module_295	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_295	GCF_003459965.1_ASM345996v1_genomic	1.0
module_295	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_295	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_295	EHA03349_bin.40	0.5
module_295	GCF_003474765.1_ASM347476v1_genomic	1.0
module_295	GCA_008680675.1_ASM868067v1_genomic	1.0
module_295	GCF_001406015.1_14207_7_71_genomic	1.0
module_295	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_345	GCA_009774835.1_ASM977483v1_genomic	1.0
module_345	EHA04680_bin.8	1.0
module_345	EHA03390_bin.20	1.0
module_345	GCF_001406015.1_14207_7_71_genomic	1.0
module_345	EHA04696_bin.132	1.0
module_345	EHA05078_bin.42	1.0
module_415	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_415	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_415	GCA_003464145.1_ASM346414v1_genomic	1.0
module_415	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_415	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_415	GCF_003471825.1_ASM347182v1_genomic	1.0
module_464	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_464	GCA_009774835.1_ASM977483v1_genomic	1.0
module_464	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_464	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_464	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_528	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_528	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_570	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_570	GCF_003469775.1_ASM346977v1_genomic	1.0
module_658	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_658	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_658	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_271	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_271	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_271	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_271	GCF_003471825.1_ASM347182v1_genomic	1.0
module_271	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	GCF_003469715.1_ASM346971v1_genomic	1.0
module_271	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_271	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_271	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	EHA01958_bin.190	1.0
module_271	GCF_003459965.1_ASM345996v1_genomic	1.0
module_271	GCF_003437495.1_ASM343749v1_genomic	1.0
module_271	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_271	GCF_003469235.1_ASM346923v1_genomic	1.0
module_271	GCA_008680675.1_ASM868067v1_genomic	1.0
module_271	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_271	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_271	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_271	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_16	GCA_008679655.1_ASM867965v1_genomic	1.0
module_16	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_16	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	EHA00539_bin.6	1.0
module_16	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_16	GCF_001406015.1_14207_7_71_genomic	1.0
module_16	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_16	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_16	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCF_002206325.1_ASM220632v2_genomic	1.0
module_16	EHA04588_bin.13	0.75
module_16	GCA_008679285.1_ASM867928v1_genomic	1.0
module_16	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCF_003459965.1_ASM345996v1_genomic	1.0
module_16	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	0.75
module_16	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_16	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_16	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_16	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCA_009774835.1_ASM977483v1_genomic	1.0
module_16	EHA03376_bin.12	1.0
module_16	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCF_003474765.1_ASM347476v1_genomic	1.0
module_16	GCA_008680675.1_ASM868067v1_genomic	1.0
module_16	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_16	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_16	EHA03390_bin.20	1.0
module_16	EHA00531_bin.1	1.0
module_16	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_16	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_55	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_55	GCA_008680675.1_ASM868067v1_genomic	1.0
module_55	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_55	EHA00531_bin.1	0.25
module_55	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_55	GCF_001406015.1_14207_7_71_genomic	0.75
module_55	GCF_001405775.1_13414_6_6_genomic	1.0
module_55	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_436	GCF_003475725.1_ASM347572v1_genomic	1.0
module_436	GCA_008680675.1_ASM868067v1_genomic	1.0
module_436	GCA_008679285.1_ASM867928v1_genomic	1.0
module_635	GCF_003474765.1_ASM347476v1_genomic	1.0
module_635	GCF_003472045.1_ASM347204v1_genomic	1.0
module_635	GCF_003468605.1_ASM346860v1_genomic	1.0
module_175	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_175	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_175	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_175	GCA_003464145.1_ASM346414v1_genomic	1.0
module_175	GCF_003471825.1_ASM347182v1_genomic	1.0
module_175	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_175	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_175	GCF_003464475.1_ASM346447v1_genomic	1.0
module_175	GCF_003437495.1_ASM343749v1_genomic	1.0
module_175	EHA00726_bin.13	1.0
module_175	GCF_003439415.1_ASM343941v1_genomic	1.0
module_175	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_175	GCF_003469715.1_ASM346971v1_genomic	1.0
module_175	GCF_001405935.1_13414_6_56_genomic	1.0
module_175	EHA03351_bin.43	0.33
module_175	EHA03288_bin.14	0.33
module_206	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_206	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_206	GCF_003474765.1_ASM347476v1_genomic	1.0
module_206	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_206	EHA01202_bin.66	1.0
module_324	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_324	GCF_003439415.1_ASM343941v1_genomic	1.0
module_324	GCF_003459965.1_ASM345996v1_genomic	1.0
module_324	EHA03390_bin.20	1.0
module_324	GCF_003469715.1_ASM346971v1_genomic	1.0
module_324	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_507	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_507	GCF_001405775.1_13414_6_6_genomic	1.0
module_507	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_632	GCF_003467575.1_ASM346757v1_genomic	1.0
module_632	GCF_003469235.1_ASM346923v1_genomic	1.0
module_632	GCF_003468915.1_ASM346891v1_genomic	1.0
module_293	GCF_003469235.1_ASM346923v1_genomic	1.0
module_293	EHA04680_bin.8	1.0
module_293	EHA03306_bin.55	0.2
module_293	GCF_003467575.1_ASM346757v1_genomic	1.0
module_293	GCF_003475725.1_ASM347572v1_genomic	1.0
module_293	EHA04696_bin.132	1.0
module_293	GCF_003468915.1_ASM346891v1_genomic	1.0
module_34	GCA_003464145.1_ASM346414v1_genomic	0.04
module_34	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_34	EHA01439_bin.44	0.96
module_34	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_34	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_34	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_34	GCF_003459965.1_ASM345996v1_genomic	1.0
module_34	EHA04575_bin.10	0.04
module_34	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_34	EHA04696_bin.132	1.0
module_34	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_34	GCA_009774835.1_ASM977483v1_genomic	1.0
module_34	EHA04680_bin.8	1.0
module_34	EHA03376_bin.12	0.96
module_34	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_34	GCA_008680675.1_ASM868067v1_genomic	1.0
module_34	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_34	EHA03390_bin.20	1.0
module_34	EHA00531_bin.1	1.0
module_34	EHA05078_bin.42	1.0
module_159	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_159	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_159	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	0.077
module_159	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_159	GCA_003464145.1_ASM346414v1_genomic	1.0
module_159	GCF_018784125.1_ASM1878412v1_genomic	0.38
module_159	GCF_003471825.1_ASM347182v1_genomic	1.0
module_159	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_159	GCF_003464475.1_ASM346447v1_genomic	1.0
module_159	GCF_003439415.1_ASM343941v1_genomic	1.0
module_159	GCF_003469715.1_ASM346971v1_genomic	1.0
module_159	GCA_022776965.1_ASM2277696v1_genomic	0.077
module_159	GCA_008679285.1_ASM867928v1_genomic	1.0
module_159	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_159	GCF_020687325.1_ASM2068732v1_genomic	0.077
module_159	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_159	GCF_003437495.1_ASM343749v1_genomic	1.0
module_159	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	0.077
module_159	GCA_008680675.1_ASM868067v1_genomic	0.077
module_159	EHA00726_bin.13	1.0
module_159	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	0.38
module_159	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_159	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	0.15
module_159	EHA03351_bin.43	1.0
module_159	EHA03288_bin.14	1.0
module_259	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_259	EHA01634_bin.14	0.6
module_259	EHA03161_bin.52	1.0
module_259	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_259	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_259	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_259	GCF_003469775.1_ASM346977v1_genomic	0.6
module_259	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_649	GCF_003469775.1_ASM346977v1_genomic	1.0
module_649	GCF_003475725.1_ASM347572v1_genomic	1.0
module_272	GCA_008679655.1_ASM867965v1_genomic	1.0
module_272	EHA01958_bin.190	1.0
module_272	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.33
module_272	GCF_003459965.1_ASM345996v1_genomic	1.0
module_272	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_272	EHA03349_bin.40	0.67
module_272	EHA03376_bin.12	1.0
module_272	GCF_003474765.1_ASM347476v1_genomic	1.0
module_272	GCF_001406015.1_14207_7_71_genomic	1.0
module_272	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_272	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_366	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCF_003475725.1_ASM347572v1_genomic	0.89
module_366	GCF_003468915.1_ASM346891v1_genomic	1.0
module_366	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCF_003467575.1_ASM346757v1_genomic	1.0
module_366	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_366	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_366	EHA04588_bin.13	1.0
module_366	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.67
module_366	GCF_003459965.1_ASM345996v1_genomic	1.0
module_366	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_366	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_366	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_366	GCF_003469235.1_ASM346923v1_genomic	1.0
module_366	GCF_003474765.1_ASM347476v1_genomic	1.0
module_366	GCA_008680675.1_ASM868067v1_genomic	1.0
module_366	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_486	GCF_002206325.1_ASM220632v2_genomic	1.0
module_486	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_486	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_599	GCF_002206325.1_ASM220632v2_genomic	1.0
module_599	GCF_001406015.1_14207_7_71_genomic	1.0
module_106	GCA_009774835.1_ASM977483v1_genomic	1.0
module_106	EHA04680_bin.8	1.0
module_106	EHA00535_bin.6	1.0
module_106	GCF_001406015.1_14207_7_71_genomic	1.0
module_106	EHA04696_bin.132	1.0
module_106	EHA05078_bin.42	1.0
module_186	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_186	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_186	GCA_003464145.1_ASM346414v1_genomic	1.0
module_186	GCF_003475725.1_ASM347572v1_genomic	1.0
module_186	GCF_003471825.1_ASM347182v1_genomic	1.0
module_186	GCF_003468915.1_ASM346891v1_genomic	1.0
module_186	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_186	GCF_003439415.1_ASM343941v1_genomic	1.0
module_186	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_186	GCF_003467575.1_ASM346757v1_genomic	1.0
module_186	GCF_003469715.1_ASM346971v1_genomic	1.0
module_186	GCF_003472045.1_ASM347204v1_genomic	1.0
module_186	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_186	GCF_003468605.1_ASM346860v1_genomic	1.0
module_186	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_186	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_186	GCA_030841945.1_ASM3084194v1_genomic	0.86
module_186	GCF_003437495.1_ASM343749v1_genomic	1.0
module_186	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_186	GCF_003469235.1_ASM346923v1_genomic	1.0
module_186	EHA00726_bin.13	1.0
module_186	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_186	GCF_001405935.1_13414_6_56_genomic	0.43
module_186	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_186	EHA03351_bin.43	1.0
module_186	EHA03288_bin.14	1.0
module_395	GCF_018784195.1_ASM1878419v1_genomic	0.5
module_395	GCA_003464145.1_ASM346414v1_genomic	0.75
module_395	GCF_003475725.1_ASM347572v1_genomic	1.0
module_395	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_395	GCF_003471825.1_ASM347182v1_genomic	1.0
module_395	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_395	GCF_003464475.1_ASM346447v1_genomic	1.0
module_395	GCF_003439415.1_ASM343941v1_genomic	1.0
module_395	GCF_003467575.1_ASM346757v1_genomic	1.0
module_395	GCF_003469715.1_ASM346971v1_genomic	1.0
module_395	GCF_003472045.1_ASM347204v1_genomic	1.0
module_395	GCF_001405775.1_13414_6_6_genomic	1.0
module_395	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_395	GCA_022771305.1_ASM2277130v1_genomic	0.25
module_395	GCF_002206325.1_ASM220632v2_genomic	1.0
module_395	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_395	GCF_003468605.1_ASM346860v1_genomic	1.0
module_395	GCA_008679285.1_ASM867928v1_genomic	1.0
module_395	GCF_003459965.1_ASM345996v1_genomic	1.0
module_395	GCF_003469775.1_ASM346977v1_genomic	1.0
module_395	GCF_003437495.1_ASM343749v1_genomic	1.0
module_395	GCF_003469235.1_ASM346923v1_genomic	1.0
module_395	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_395	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_395	GCA_014870645.1_ASM1487064v1_genomic	0.25
module_395	GCF_001405935.1_13414_6_56_genomic	1.0
module_395	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_395	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_550	GCF_001405775.1_13414_6_6_genomic	1.0
module_550	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_158	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_158	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_158	GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic	0.11
module_158	GCA_003464145.1_ASM346414v1_genomic	1.0
module_158	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_158	GCF_003471825.1_ASM347182v1_genomic	1.0
module_158	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	EHA01281_bin.18	1.0
module_158	GCF_003464475.1_ASM346447v1_genomic	1.0
module_158	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCF_003439415.1_ASM343941v1_genomic	1.0
module_158	GCF_003469715.1_ASM346971v1_genomic	1.0
module_158	GCF_001405775.1_13414_6_6_genomic	1.0
module_158	GCA_008679285.1_ASM867928v1_genomic	1.0
module_158	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_158	GCF_020687325.1_ASM2068732v1_genomic	0.89
module_158	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_158	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_158	GCF_003469775.1_ASM346977v1_genomic	0.89
module_158	GCF_003437495.1_ASM343749v1_genomic	1.0
module_158	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	0.89
module_158	GCA_008680675.1_ASM868067v1_genomic	1.0
module_158	EHA00726_bin.13	1.0
module_158	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_158	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_158	EHA03390_bin.20	0.67
module_158	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_158	GCF_001405935.1_13414_6_56_genomic	1.0
module_158	EHA03351_bin.43	1.0
module_158	EHA03288_bin.14	1.0
module_294	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_294	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_294	EHA03306_bin.55	1.0
module_416	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_416	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_416	GCA_003464145.1_ASM346414v1_genomic	1.0
module_416	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_416	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_416	GCF_003471825.1_ASM347182v1_genomic	1.0
module_465	GCA_009774835.1_ASM977483v1_genomic	1.0
module_465	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_529	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_529	GCF_002206325.1_ASM220632v2_genomic	1.0
module_571	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_571	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_646	GCF_003469235.1_ASM346923v1_genomic	1.0
module_646	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_130	EHA00539_bin.6	1.0
module_130	EHA03376_bin.12	1.0
module_191	EHA00726_bin.13	1.0
module_191	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_437	GCA_008679655.1_ASM867965v1_genomic	1.0
